Unique Well Identifier,Status,Surface Latitude,Surface Longitude
100/06-23-110-02W6/0,Closed,58.562494,-118.215910
100/06-24-009-08W4/0,Closed,49.747504,-110.965760
100/06-24-010-08W4/0,Closed,49.836601,-110.964704
100/06-24-017-26W4/0,Closed,50.445489,-113.451144
100/06-24-018-26W4/0,Closed,50.532382,-113.453369
100/06-24-020-04W4/0,Closed,50.706949,-110.436873
100/06-24-020-05W4/0,Closed,50.707033,-110.571525
100/06-24-020-27W4/0,Closed,50.706844,-113.618164
100/06-24-021-05W4/0,Closed,50.797273,-110.570963
100/06-24-024-02W4/0,Active,51.056442,-110.158722
100/06-24-032-23W4/3,Closed,51.756374,-113.138220
100/06-24-036-21W4/0,Closed,52.105307,-112.876123
100/06-24-038-25W4/0,Closed,52.280417,-113.450655
100/06-24-040-01W4/2,Closed,52.454890,-110.021423
104/06-24-040-05W5/0,Closed,52.454578,-114.595062
104/06-24-044-06W5/0,Closed,52.806244,-114.742579
100/06-24-046-20W4/0,Closed,52.978487,-112.777951
100/06-24-048-08W4/0,Closed,53.150440,-111.041898
100/06-24-061-02W5/0,Closed,54.288501,-114.167906
100/06-24-087-07W6/2,Active,56.558606,-118.976169
100/06-24-110-08W6/0,Active,58.561702,-119.192661
100/06-25-005-05W4/0,Closed,49.413199,-110.557132
100/06-25-012-02W4/0,Closed,50.022807,-110.155583
100/06-25-017-21W4/0,Closed,50.459696,-112.769545
100/06-25-020-05W4/0,Closed,50.721560,-110.575826
100/06-25-021-05W4/0,Closed,50.808870,-110.570974
102/06-25-040-05W5/0,Closed,52.469265,-114.592893
103/06-25-042-05W5/0,Closed,52.644928,-114.591751
100/06-25-045-20W4/0,Closed,52.907566,-112.775909
100/06-25-047-04W5/0,Closed,53.081358,-114.456362
102/06-25-047-04W5/0,Closed,53.080031,-114.454536
100/11-25-066-27W4/0,Active,54.739933,-113.956506
100/06-25-088-04W6/0,Closed,56.660444,-118.496778
100/06-25-104-21W5/0,Closed,58.055037,-117.335936
102/06-26-002-24W4/0,Closed,49.150654,-113.110330
100/06-26-002-24W4/0,Closed,49.149980,-113.110671
100/06-26-006-15W4/0,Active,49.497918,-111.926512
100/06-26-008-08W4/2,Active,49.674910,-110.989869
102/06-26-009-08W4/0,Closed,49.762417,-110.989378
100/06-26-010-06W4/0,Closed,49.848881,-110.717013
100/06-26-011-14W4/0,Closed,49.935646,-111.813305
102/06-26-011-14W4/0,Closed,49.938527,-111.813845
100/06-26-018-01W4/0,Closed,50.546859,-110.044643
100/06-26-020-04W4/0,Closed,50.721717,-110.460231
100/06-26-021-05W4/0,Closed,50.808942,-110.598765
100/06-26-021-06W4/0,Closed,50.809044,-110.736378
100/06-26-028-07W4/0,Closed,51.421973,-110.886723
102/06-26-029-29W4/0,Closed,51.509318,-113.982722
100/06-26-035-10W4/0,Closed,52.032206,-111.329163
100/16-26-036-28W4/0,Closed,52.119636,-113.897897
100/08-26-036-28W4/0,Closed,52.119528,-113.897897
100/06-26-039-11W4/0,Closed,52.381075,-111.484977
100/06-26-041-11W4/2,Closed,52.555435,-111.483869
100/06-26-045-05W4/0,Closed,52.906171,-110.622367
100/06-26-047-04W5/0,Active,53.080839,-114.480888
102/06-26-048-07W5/0,Closed,53.168842,-114.918444
102/06-26-049-09W5/0,Closed,53.256154,-115.209878
100/06-26-049-10W4/0,Closed,53.252588,-111.362774
102/06-26-050-10W5/0,Closed,53.343389,-115.357524
100/06-26-055-21W4/0,Closed,53.779857,-113.016357
100/06-26-061-05W4/0,Closed,54.303471,-110.646484
100/06-26-065-27W4/0,Closed,54.650166,-113.981029
100/06-26-079-09W6/0,Closed,55.873066,-119.293917
100/06-26-086-03W6/0,Closed,56.486641,-118.357829
100/06-26-088-04W6/0,Closed,56.660181,-118.520433
102/06-26-095-04W6/0,Closed,57.268882,-118.533376
100/06-26-095-04W6/0,Closed,57.268811,-118.533248
100/06-26-102-23W5/0,Closed,57.879864,-117.654636
100/06-26-104-21W5/0,Closed,58.056896,-117.363917
100/06-26-113-24W5/0,Closed,58.840329,-117.935181
102/06-27-005-05W4/0,Closed,49.413144,-110.602768
100/06-27-005-05W4/0,Closed,49.413149,-110.603389
103/06-27-006-04W4/0,Closed,49.499142,-110.470971
100/06-27-009-08W4/0,Closed,49.761000,-111.012681
100/06-27-010-12W4/0,Closed,49.850805,-111.554717
100/06-27-014-16W4/0,Closed,50.198130,-112.112930
100/06-27-020-04W4/0,Closed,50.722503,-110.482911
100/06-27-020-05W4/0,Closed,50.721569,-110.621987
100/06-27-021-05W4/0,Active,50.812223,-110.617103
100/06-27-025-04W5/0,Closed,51.158247,-114.483267
100/07-27-028-09W4/0,Active,51.422378,-111.189448
100/06-27-029-07W4/0,Closed,51.510443,-110.908045
102/06-27-040-12W4/0,Closed,52.466989,-111.648724
103/06-27-040-12W4/0,Closed,52.468616,-111.649404
103/06-27-046-02W5/0,Closed,52.995805,-114.209613
100/06-27-046-05W4/0,Active,52.996055,-110.650310
102/06-27-049-09W5/0,Active,53.256163,-115.236929
100/06-27-060-13W4/0,Closed,54.216328,-111.867466
100/06-27-074-04W5/0,Closed,55.438117,-114.528791
102/06-27-077-26W4/0,Active,55.698618,-113.955672
100/06-27-088-04W6/0,Closed,56.658508,-118.547316
100/06-27-095-25W5/0,Closed,57.269196,-117.974208
100/06-28-005-05W4/0,Active,49.411197,-110.624307
100/06-28-010-12W4/2,Closed,49.850611,-111.576122
100/06-28-010-15W4/0,Active,49.850953,-111.980895
100/06-28-011-21W4/0,Closed,49.936717,-112.818791
100/06-28-017-21W4/0,Active,50.459559,-112.838749
100/06-28-018-27W4/2,Active,50.549761,-113.660692
100/06-28-020-28W4/0,Closed,50.721947,-113.825821
100/06-28-021-04W4/0,Closed,50.810472,-110.504771
100/06-28-021-05W4/0,Closed,50.811979,-110.640157
102/06-33-027-21W4/0,Closed,51.335451,-112.901031
100/06-28-040-08W5/0,Closed,52.469549,-115.097010
100/06-28-046-03W5/0,Closed,52.993026,-114.376990
100/06-28-050-03W4/0,Active,53.341255,-110.386385
102/06-28-054-07W5/0,Closed,53.691258,-114.976488
100/06-28-056-26W4/3,Closed,53.868270,-113.807353
103/06-28-061-04W4/0,Closed,54.300737,-110.547876
104/06-28-061-04W4/0,Closed,54.302227,-110.545244
100/06-28-075-18W5/0,Closed,55.524544,-116.734084
100/06-28-080-12W6/0,Closed,55.960739,-119.819785
100/06-28-085-06W6/3,Closed,56.396750,-118.887611
100/06-28-087-03W6/0,Active,56.572187,-118.416441
100/06-28-088-08W6/0,Closed,56.657489,-119.218248
100/06-28-124-01W6/0,Closed,59.799442,-118.104941
100/06-29-005-05W4/0,Closed,49.410613,-110.646341
100/06-29-009-07W4/0,Closed,49.763858,-110.923160
100/06-29-010-12W4/0,Closed,49.850782,-111.597100
102/06-29-011-02W4/0,Closed,49.936701,-110.246736
100/06-29-012-01W4/0,Closed,50.022751,-110.108681
100/01-29-015-25W4/0,Closed,50.287660,-113.406483
100/07-29-015-25W4/0,Closed,50.287841,-113.404869
100/06-29-017-26W4/0,Closed,50.459638,-113.541630
100/06-29-020-03W4/0,Closed,50.722245,-110.390007
100/06-29-020-05W4/0,Closed,50.722658,-110.667256
100/06-29-021-04W4/0,Closed,50.810047,-110.528828
100/06-29-022-28W4/0,Active,50.897903,-113.851129
100/06-29-027-08W4/0,Active,51.332701,-111.096620
100/06-29-027-09W4/0,Active,51.334464,-111.236315
100/06-29-029-07W4/0,Closed,51.510354,-110.954906
1B2/06-29-038-03W4/0,Closed,52.292960,-110.403360
100/06-29-049-05W4/0,Closed,53.254162,-110.703383
100/06-29-055-20W4/0,Closed,53.781217,-112.942549
100/06-29-058-25W4/0,Active,54.042207,-113.684492
100/06-29-066-13W4/2,Active,54.736694,-111.940221
102/06-29-066-13W4/0,Closed,54.736557,-111.940221
100/06-29-066-24W4/0,Active,54.736613,-113.598412
100/06-29-071-10W5/0,Closed,55.174844,-115.502374
100/06-29-085-11W6/0,Closed,56.397104,-119.705556
100/06-29-087-02W6/2,Active,56.571358,-118.283864
100/06-29-088-08W6/0,Closed,56.660706,-119.242645
100/06-29-095-03W6/0,Closed,57.268902,-118.449897
100/06-29-096-24W5/0,Closed,57.356080,-117.868267
100/06-29-110-02W6/0,Closed,58.578018,-118.296907
100/06-30-005-05W4/0,Closed,49.411239,-110.671691
100/06-30-009-07W4/0,Closed,49.763093,-110.942630
102/06-30-016-17W4/0,Closed,50.374348,-112.330629
100/03-30-017-29W4/0,Closed,50.460488,-113.978531
100/06-30-018-20W4/0,Active,50.547240,-112.746846
100/06-30-020-03W4/0,Closed,50.722083,-110.414260
102/06-30-020-04W4/0,Closed,50.721521,-110.549522
100/06-30-020-05W4/0,Closed,50.722869,-110.689757
100/06-30-021-04W4/0,Closed,50.811900,-110.551693
100/06-30-021-05W4/0,Closed,50.811974,-110.686275
100/06-30-026-11W4/0,Closed,51.247299,-111.530195
102/06-30-029-01W5/0,Closed,51.510673,-114.135687
100/06-30-029-07W4/0,Closed,51.508729,-110.981912
100/06-30-034-09W4/0,Closed,51.945705,-111.270622
100/13-19-035-12W4/0,Closed,52.031489,-111.707914
100/13-30-035-12W4/0,Closed,52.031289,-111.708232
100/16-19-035-12W4/0,Closed,52.031289,-111.707941
100/06-30-035-12W4/0,Closed,52.031289,-111.707766
100/03-30-038-16W4/3,Closed,52.292753,-112.279250
102/06-30-039-01W5/0,Closed,52.382900,-114.137266
102/06-30-044-22W4/0,Closed,52.819444,-113.189615
100/06-30-050-20W4/0,Closed,53.342700,-112.921334
102/06-30-065-24W4/0,Active,54.650132,-113.626570
100/06-30-073-01W6/0,Closed,55.351498,-118.146861
102/06-30-075-07W6/0,Closed,55.523944,-119.073681
100/06-30-077-12W5/0,Closed,55.699222,-115.856026
100/06-30-080-11W6/0,Active,55.960264,-119.710664
100/06-30-087-06W6/0,Closed,56.573188,-118.945944
100/06-30-110-03W6/0,Closed,58.578897,-118.494703
100/06-31-004-06W4/0,Closed,49.337711,-110.802087
100/06-31-009-07W4/0,Closed,49.777801,-110.944624
100/06-31-010-08W4/0,Closed,49.864220,-111.081804
100/06-31-018-23W4/0,Closed,50.563266,-113.159608
100/06-31-018-24W4/0,Closed,50.563357,-113.291294
100/06-31-020-03W4/0,Closed,50.736074,-110.413113
102/06-31-020-04W4/0,Closed,50.736227,-110.552348
100/06-31-020-05W4/0,Closed,50.737204,-110.689287
100/11-31-029-07W4/0,Closed,51.524219,-110.981287
100/03-31-029-07W4/0,Closed,51.524219,-110.981186
100/05-31-029-07W4/0,Closed,51.524219,-110.981388
100/07-31-029-07W4/0,Closed,51.524219,-110.981085
100/06-31-038-16W4/0,Closed,52.307614,-112.282108
100/06-31-045-23W4/0,Closed,52.920938,-113.332235
100/06-31-048-08W5/0,Closed,53.183663,-115.161951
1F1/06-31-048-08W5/0,Closed,53.183472,-115.160806
1F1/06-31-049-07W5/0,Closed,53.271094,-115.016263
100/06-31-057-16W5/0,Active,53.967889,-116.369276
100/06-31-059-04W4/0,Closed,54.142836,-110.595770
100/06-31-060-04W4/0,Closed,54.231178,-110.593312
100/06-31-062-25W4/0,Active,54.406125,-113.743181
100/06-31-069-04W6/2,Closed,55.017164,-118.600254
100/06-31-073-01W6/0,Closed,55.366799,-118.143334
100/06-31-085-08W6/2,Closed,56.411676,-119.258468
100/06-31-094-02W6/0,Active,57.195521,-118.313477
102/06-31-094-02W6/0,Closed,57.196197,-118.313515
100/06-31-095-01W6/0,Active,57.283237,-118.151799
100/06-31-123-01W6/2,Active,59.724854,-118.167484
100/06-32-009-07W4/0,Closed,49.775358,-110.919603
100/06-32-010-04W4/0,Active,49.862605,-110.518707
100/06-32-011-02W4/0,Closed,49.951165,-110.248608
100/06-32-011-21W4/0,Closed,49.950852,-112.840686
100/06-32-013-12W4/0,Closed,50.127388,-111.609061
100/10-32-016-28W4/0,Closed,50.389292,-113.821314
100/06-32-017-24W4/0,Closed,50.475380,-113.270918
100/06-32-020-03W4/0,Closed,50.736779,-110.390124
100/06-32-020-05W4/0,Closed,50.736115,-110.668138
100/06-32-021-04W4/0,Closed,50.823676,-110.527672
100/06-32-029-07W4/0,Closed,51.524820,-110.955554
102/06-32-038-04W4/0,Closed,52.307645,-110.545022
100/06-32-039-11W4/3,Active,52.395290,-111.556312
100/06-32-043-25W4/0,Closed,52.745853,-113.600382
100/06-32-048-08W5/0,Closed,53.183839,-115.137292
1F1/06-32-048-08W5/0,Closed,53.183819,-115.137292
100/05-32-049-16W4/0,Closed,53.269471,-112.311783
100/06-32-050-08W5/0,Active,53.357103,-115.139817
102/06-32-062-14W5/2,Active,54.406332,-116.066604
100/06-32-062-14W5/0,Active,54.406427,-116.066752
100/06-32-085-11W6/0,Closed,56.412224,-119.701906
100/06-32-095-01W6/0,Closed,57.283030,-118.126493
100/06-32-118-01W6/2,Closed,59.291252,-118.132264
100/06-32-123-23W5/3,Closed,59.727765,-117.973956
100/06-33-009-02W5/0,Active,49.776143,-114.219798
100/06-33-009-08W4/0,Closed,49.777706,-111.036933
100/06-33-010-15W4/0,Closed,49.865366,-111.980777
100/06-33-013-12W4/0,Closed,50.125458,-111.585947
103/06-33-017-20W4/0,Closed,50.475773,-112.700997
100/06-33-019-26W4/0,Active,50.650248,-113.552770
100/06-33-020-04W4/0,Closed,50.736084,-110.506624
100/06-33-020-05W4/0,Closed,50.736113,-110.644711
100/11-33-020-28W4/0,Active,50.738562,-113.825909
100/03-33-020-28W4/0,Active,50.738562,-113.825697
100/05-33-020-28W4/0,Active,50.738561,-113.826122
100/06-33-038-10W4/0,Closed,52.309735,-111.375747
100/06-33-040-25W4/0,Closed,52.482720,-113.547069
100/06-33-045-05W4/0,Closed,52.920635,-110.674925
100/06-33-047-22W4/2,Active,53.095591,-113.165101
102/06-33-047-22W4/0,Active,53.094871,-113.161654
100/06-33-055-24W4/0,Closed,53.792910,-113.509591
100/06-33-058-25W4/0,Active,54.056388,-113.660284
100/06-33-061-19W4/2,Closed,54.318347,-112.794116
100/03-33-065-13W5/0,Closed,54.665203,-115.908436
100/06-33-071-13W5/0,Active,55.192494,-115.940028
102/06-33-080-06W6/0,Active,55.977430,-118.875768
100/06-33-090-23W5/0,Closed,56.846842,-117.606045
100/06-33-112-01W6/0,Closed,58.766514,-118.103856
100/06-33-123-01W6/2,Closed,59.726371,-118.107276
100/06-33-126-20W5/2,Closed,59.989607,-117.417720
100/06-34-009-08W4/0,Closed,49.778323,-111.014519
100/06-34-013-12W4/0,Active,50.125471,-111.563448
100/06-34-015-25W4/0,Closed,50.299386,-113.362702
100/06-34-017-03W5/0,Closed,50.475668,-114.337772
100/06-34-018-25W4/0,Active,50.563743,-113.360437
100/06-34-018-27W4/0,Closed,50.561161,-113.635339
100/06-34-020-04W4/0,Closed,50.736076,-110.483558
100/05-34-023-28W4/3,Active,50.998748,-113.834952
100/06-34-025-02W4/0,Closed,51.173205,-110.206980
100/06-34-026-14W4/0,Closed,51.261306,-111.882502
100/06-34-029-23W4/0,Active,51.522760,-113.163156
100/06-34-034-26W4/2,Closed,51.960473,-113.612732
103/13-34-037-17W4/4,Active,52.221307,-112.355799
100/06-34-037-18W4/2,Active,52.220372,-112.497486
100/06-34-038-15W4/0,Closed,52.309371,-112.068931
100/06-34-043-27W4/0,Active,52.748325,-113.842793
102/06-34-044-02W5/0,Active,52.834814,-114.211471
100/01-34-046-23W4/0,Closed,53.010210,-113.259767
100/06-34-046-23W4/0,Closed,53.010212,-113.260065
100/06-34-051-23W4/3,Closed,53.444765,-113.310448
102/06-34-051-23W4/0,Closed,53.444755,-113.310168
100/06-34-055-19W4/3,Closed,53.793787,-112.744203
100/06-34-055-26W4/0,Closed,53.792830,-113.787028
100/06-34-062-26W4/0,Closed,54.404956,-113.816318
100/06-34-079-09W6/2,Closed,55.887389,-119.324236
100/06-35-001-11W4/0,Closed,49.076291,-111.378099
100/06-35-010-08W4/0,Closed,49.863935,-110.990900
100/06-35-010-18W4/0,Closed,49.862422,-112.346745
100/06-35-013-12W4/0,Closed,50.125520,-111.540145
100/06-35-016-22W4/2,Active,50.389664,-112.930335
103/06-35-019-29W4/0,Closed,50.651277,-113.921800
100/06-35-020-04W4/0,Closed,50.736155,-110.460443
100/06-35-020-05W4/0,Closed,50.736126,-110.597064
100/06-35-020-15W4/0,Closed,50.736031,-111.983024
100/07-35-022-22W4/0,Closed,50.913819,-112.948681
100/06-35-027-23W4/0,Active,51.349155,-113.138999
100/06-35-032-10W4/0,Closed,51.786811,-111.316502
100/06-35-038-20W4/0,Active,52.308545,-112.757856
100/06-35-047-04W5/0,Active,53.095915,-114.478897
1D0/06-35-049-01W4/0,Closed,53.269799,-110.043592
103/06-35-049-09W5/0,Closed,53.270719,-115.212960
100/06-35-050-07W5/0,Active,53.356424,-114.921273
100/06-35-062-01W4/0,Closed,54.402969,-110.047957
100/06-35-064-26W4/0,Active,54.579819,-113.827886
100/06-35-079-09W6/0,Active,55.887749,-119.295234
100/06-35-085-03W6/6,Active,56.411834,-118.360844
100/12-35-085-03W6/0,Closed,56.411292,-118.359629
102/06-35-085-03W6/0,Closed,56.411293,-118.359952
100/06-35-086-03W6/0,Closed,56.499297,-118.362607
100/06-35-092-03W6/0,Closed,57.023912,-118.367859
100/06-35-104-21W5/0,Closed,58.070848,-117.359995
100/06-36-007-15W4/0,Closed,49.600521,-111.917747
100/06-36-009-08W4/0,Closed,49.775486,-110.964510
100/06-36-010-10W4/0,Closed,49.863359,-111.238921
100/06-36-014-17W4/4,Closed,50.214987,-112.204321
100/10-36-018-26W4/0,Active,50.564203,-113.450134
100/02-36-018-26W4/0,Active,50.564020,-113.450339
100/06-36-020-05W4/0,Closed,50.736115,-110.575362
100/06-36-020-27W4/0,Closed,50.738420,-113.617973
100/06-36-021-05W4/0,Closed,50.825271,-110.571134
100/06-36-029-08W4/0,Closed,51.524904,-111.002098
100/06-36-029-09W4/0,Closed,51.524803,-111.147537
100/06-36-032-10W4/0,Closed,51.786934,-111.294414
100/13-36-034-13W4/0,Closed,51.960178,-111.718972
102/06-36-034-13W4/0,Closed,51.960358,-111.718972
100/06-36-037-02W4/0,Closed,52.220652,-110.163265
103/06-36-037-21W4/0,Closed,52.219493,-112.874624
102/06-36-037-21W4/0,Closed,52.219722,-112.874525
100/06-36-042-28W4/2,Closed,52.658029,-113.907919
100/06-36-045-20W4/0,Closed,52.921574,-112.776663
100/06-36-046-08W4/0,Closed,53.009404,-111.036441
100/06-36-046-12W4/0,Closed,53.007359,-111.616862
100/06-36-047-04W5/0,Closed,53.095693,-114.456147
102/06-36-047-04W5/2,Active,53.097035,-114.455195
100/06-36-048-07W4/0,Closed,53.180244,-110.896818
100/06-36-051-21W4/0,Closed,53.444869,-112.964763
100/06-36-057-25W4/2,Closed,53.969916,-113.586779
100/05-36-074-04W5/0,Closed,55.451034,-114.481543
100/06-36-104-21W5/0,Closed,58.068545,-117.335720
100/06-36-110-04W6/0,Closed,58.593692,-118.519075
100/07-01-001-17W4/0,Closed,49.004158,-112.151715
100/07-01-012-13W4/0,Active,49.965386,-111.649974
102/07-01-012-13W4/0,Active,49.967164,-111.648143
100/07-01-019-01W5/0,Closed,50.578817,-114.012746
100/07-01-019-23W4/2,Closed,50.578046,-113.060901
103/07-01-021-05W4/0,Active,50.750688,-110.568848
100/07-01-021-27W4/0,Closed,50.752550,-113.613720
100/07-01-030-23W4/0,Active,51.539229,-113.105522
100/07-01-033-10W4/0,Closed,51.800393,-111.290015
100/07-01-041-18W4/0,Closed,52.497078,-112.459966
100/07-01-056-20W4/0,Closed,53.807776,-112.836288
100/07-01-061-24W4/3,Active,54.243202,-113.459456
100/07-01-066-26W4/0,Closed,54.678726,-113.794822
100/07-01-081-06W6/0,Closed,55.989884,-118.795631
100/07-01-095-01W6/0,Closed,57.211394,-118.011265
100/08-02-010-08W4/0,Closed,49.790499,-110.981930
102/06-02-023-03W5/0,Closed,50.927441,-114.314587
100/07-02-040-13W4/0,Closed,52.410307,-111.766559
100/07-02-040-16W4/0,Closed,52.408883,-112.195910
102/07-02-049-11W5/0,Closed,53.197824,-115.496008
100/07-02-051-09W5/0,Closed,53.371191,-115.217164
100/07-02-061-02W4/0,Active,54.245958,-110.189758
100/07-02-064-27W4/0,Active,54.507566,-113.973040
100/07-02-065-06W4/0,Closed,54.594909,-110.793922
100/01-02-065-16W5/0,Active,54.594945,-116.302947
100/07-02-066-25W4/0,Closed,54.678521,-113.666992
100/07-02-071-01W5/0,Active,55.119589,-114.038907
100/07-02-073-01W6/0,Active,55.291969,-118.035429
100/07-02-079-03W6/0,Closed,55.815028,-118.353139
102/07-02-083-10W6/0,Closed,56.164399,-119.457695
100/08-02-086-04W6/0,Closed,56.426521,-118.512270
100/07-02-088-07W6/0,Closed,56.600323,-118.996758
100/07-02-095-25W5/0,Closed,57.210313,-117.940525
100/07-02-119-23W5/0,Closed,59.303858,-117.833584
100/07-03-017-20W4/0,Closed,50.401671,-112.668319
100/07-03-017-23W4/0,Closed,50.402678,-113.083767
100/07-03-018-25W4/0,Active,50.490142,-113.354725
100/07-03-019-27W4/0,Closed,50.578078,-113.658352
100/07-03-020-26W4/0,Closed,50.664317,-113.522868
100/07-03-038-01W4/0,Closed,52.234926,-110.059950
102/07-03-039-10W4/0,Closed,52.324464,-111.359947
100/07-03-039-15W4/2,Closed,52.321817,-112.074385
100/07-03-042-18W4/2,Closed,52.583554,-112.508659
100/02-03-054-27W4/0,Closed,53.632966,-113.896175
100/07-03-065-25W4/0,Active,54.593311,-113.696070
100/07-03-088-02W6/0,Closed,56.601963,-118.223059
100/07-03-091-02W6/0,Closed,56.861653,-118.227838
100/07-03-093-03W6/0,Active,57.036489,-118.383855
100/07-03-096-25W5/0,Closed,57.299070,-117.966051
102/07-04-001-11W4/2,Closed,49.002035,-111.419170
103/07-04-001-11W4/3,Closed,49.002044,-111.419317
100/07-04-006-15W4/0,Active,49.440655,-111.965446
100/07-04-013-01W4/0,Closed,50.053564,-110.082059
100/07-04-019-29W4/0,Active,50.578598,-113.959763
100/07-04-021-28W4/0,Active,50.753659,-113.820679
100/07-04-034-21W4/0,Closed,51.885751,-112.918878
100/07-04-037-09W4/0,Active,52.148497,-111.228065
100/07-04-043-04W4/0,Closed,52.672522,-110.522994
102/07-04-045-02W5/0,Closed,52.849235,-114.226989
100/07-04-045-03W4/2,Closed,52.848369,-110.374304
100/07-04-061-01W5/0,Active,54.245289,-114.083752
100/07-04-062-25W4/0,Closed,54.330530,-113.686534
100/07-04-067-24W4/0,Active,54.767817,-113.598682
100/07-04-087-03W6/0,Closed,56.514286,-118.411684
100/07-04-091-03W6/0,Closed,56.863298,-118.414291
100/07-04-113-02W6/0,Closed,58.782671,-118.267617
102/07-04-122-19W5/0,Closed,59.566242,-117.200537
100/07-05-006-15W4/0,Active,49.440459,-111.985691
