PÉRIODE DE RÉFÉRENCE,GÉO,DGUID,Langue maternelle,Statistiques,Réponses multiples,UNITÉ DE MESURE,IDENTIFICATEUR D'UNITÉ DE MESURE,FACTEUR SCALAIRE,IDENTIFICATEUR SCALAIRE,VECTEUR,COORDONNÉES,VALEUR,STATUS,SYMBOLE,TERMINÉ,DÉCIMALES
1996,Terre-Neuve-et-Labrador,2016A000210,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943370,2.7.2.1,0,,,,1
1996,Terre-Neuve-et-Labrador,2016A000210,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943371,2.8.1.1,0,,,,0
1996,Terre-Neuve-et-Labrador,2016A000210,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943372,2.8.2.1,0,,,,1
1996,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943373,3.1.1.1,132860,,,,0
1996,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943374,3.1.1.2,132860,,,,0
1996,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943375,3.1.2.1,100,,,,1
1996,Île-du-Prince-Édouard,2016A000211,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943376,3.1.2.2,100,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943377,3.2.1.1,5550,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943378,3.2.1.2,5722,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943379,3.2.2.1,4.2,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943380,3.2.2.2,4.3,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943381,3.3.1.1,124805,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943382,3.3.1.2,125017,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943383,3.3.2.1,93.9,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943384,3.3.2.2,94.1,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943385,3.4.1.1,2055,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943386,3.4.1.2,2137,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943387,3.4.2.1,1.5,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943388,3.4.2.2,1.6,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943389,3.5.1.1,315,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943390,3.5.2.1,0.2,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943391,3.6.1.1,115,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943392,3.6.2.1,0.1,,,,1
1996,Île-du-Prince-Édouard,2016A000211,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943393,3.7.1.1,10,,,,0
1996,Île-du-Prince-Édouard,2016A000211,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943394,3.7.2.1,0,,,,1
1996,Île-du-Prince-Édouard,2016A000211,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943395,3.8.1.1,0,,,,0
1996,Île-du-Prince-Édouard,2016A000211,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943396,3.8.2.1,0,,,,1
1996,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943397,4.1.1.1,899970,,,,0
1996,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943398,4.1.1.2,899970,,,,0
1996,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943399,4.1.2.1,100,,,,1
1996,Nouvelle-Écosse,2016A000212,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943400,4.1.2.2,100,,,,1
1996,Nouvelle-Écosse,2016A000212,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943401,4.2.1.1,35040,,,,0
1996,Nouvelle-Écosse,2016A000212,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943402,4.2.1.2,36311,,,,0
1996,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943403,4.2.2.1,3.9,,,,1
1996,Nouvelle-Écosse,2016A000212,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943404,4.2.2.2,4,,,,1
1996,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943405,4.3.1.1,836240,,,,0
1996,Nouvelle-Écosse,2016A000212,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943406,4.3.1.2,838283,,,,0
1996,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943407,4.3.2.1,92.9,,,,1
1996,Nouvelle-Écosse,2016A000212,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943408,4.3.2.2,93.1,,,,1
1996,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943409,4.4.1.1,24495,,,,0
1996,Nouvelle-Écosse,2016A000212,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943410,4.4.1.2,25376,,,,0
1996,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943411,4.4.2.1,2.7,,,,1
1996,Nouvelle-Écosse,2016A000212,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943412,4.4.2.2,2.8,,,,1
1996,Nouvelle-Écosse,2016A000212,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943413,4.5.1.1,2405,,,,0
1996,Nouvelle-Écosse,2016A000212,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943414,4.5.2.1,0.3,,,,1
1996,Nouvelle-Écosse,2016A000212,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943415,4.6.1.1,1635,,,,0
1996,Nouvelle-Écosse,2016A000212,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943416,4.6.2.1,0.2,,,,1
1996,Nouvelle-Écosse,2016A000212,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943417,4.7.1.1,100,,,,0
1996,Nouvelle-Écosse,2016A000212,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943418,4.7.2.1,0,,,,1
1996,Nouvelle-Écosse,2016A000212,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943419,4.8.1.1,55,,,,0
1996,Nouvelle-Écosse,2016A000212,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943420,4.8.2.1,0,,,,1
1996,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943421,5.1.1.1,729625,,,,0
1996,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943422,5.1.1.2,729625,,,,0
1996,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943423,5.1.2.1,100,,,,1
1996,Nouveau-Brunswick,2016A000213,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943424,5.1.2.2,100,,,,1
1996,Nouveau-Brunswick,2016A000213,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943425,5.2.1.1,239730,,,,0
1996,Nouveau-Brunswick,2016A000213,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943426,5.2.1.2,242408,,,,0
1996,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943427,5.2.2.1,32.9,,,,1
1996,Nouveau-Brunswick,2016A000213,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943428,5.2.2.2,33.2,,,,1
1996,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943429,5.3.1.1,473260,,,,0
1996,Nouveau-Brunswick,2016A000213,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943430,5.3.1.2,476396,,,,0
1996,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943431,5.3.2.1,64.9,,,,1
1996,Nouveau-Brunswick,2016A000213,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943432,5.3.2.2,65.3,,,,1
1996,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943433,5.4.1.1,10290,,,,0
1996,Nouveau-Brunswick,2016A000213,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943434,5.4.1.2,10826,,,,0
1996,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943435,5.4.2.1,1.4,,,,1
1996,Nouveau-Brunswick,2016A000213,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943436,5.4.2.2,1.5,,,,1
1996,Nouveau-Brunswick,2016A000213,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943437,5.5.1.1,5275,,,,0
1996,Nouveau-Brunswick,2016A000213,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943438,5.5.2.1,0.7,,,,1
1996,Nouveau-Brunswick,2016A000213,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943439,5.6.1.1,975,,,,0
1996,Nouveau-Brunswick,2016A000213,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943440,5.6.2.1,0.1,,,,1
1996,Nouveau-Brunswick,2016A000213,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943441,5.7.1.1,65,,,,0
1996,Nouveau-Brunswick,2016A000213,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943442,5.7.2.1,0,,,,1
1996,Nouveau-Brunswick,2016A000213,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943443,5.8.1.1,20,,,,0
1996,Nouveau-Brunswick,2016A000213,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943444,5.8.2.1,0,,,,1
1996,Québec,2016A000224,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943445,6.1.1.1,7045085,,,,0
1996,Québec,2016A000224,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943446,6.1.1.2,7045085,,,,0
1996,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943447,6.1.2.1,100,,,,1
1996,Québec,2016A000224,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943448,6.1.2.2,100,,,,1
1996,Québec,2016A000224,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943449,6.2.1.1,5700150,,,,0
1996,Québec,2016A000224,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943450,6.2.1.2,5741438,,,,0
1996,Québec,2016A000224,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943451,6.2.2.1,80.9,,,,1
1996,Québec,2016A000224,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943452,6.2.2.2,81.5,,,,1
1996,Québec,2016A000224,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943453,6.3.1.1,586435,,,,0
1996,Québec,2016A000224,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943454,6.3.1.2,621858,,,,0
1996,Québec,2016A000224,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943455,6.3.2.1,8.3,,,,1
1996,Québec,2016A000224,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943456,6.3.2.2,8.8,,,,1
1996,Québec,2016A000224,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943457,6.4.1.1,657580,,,,0
1996,Québec,2016A000224,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943458,6.4.1.2,681790,,,,0
1996,Québec,2016A000224,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943459,6.4.2.1,9.3,,,,1
1996,Québec,2016A000224,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943460,6.4.2.2,9.7,,,,1
1996,Québec,2016A000224,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943461,6.5.1.1,50585,,,,0
1996,Québec,2016A000224,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943462,6.5.2.1,0.7,,,,1
1996,Québec,2016A000224,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943463,6.6.1.1,16435,,,,0
1996,Québec,2016A000224,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943464,6.6.2.1,0.2,,,,1
1996,Québec,2016A000224,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943465,6.7.1.1,28140,,,,0
1996,Québec,2016A000224,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943466,6.7.2.1,0.4,,,,1
1996,Québec,2016A000224,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943467,6.8.1.1,5760,,,,0
1996,Québec,2016A000224,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943468,6.8.2.1,0.1,,,,1
1996,Ontario,2016A000235,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943469,7.1.1.1,10642790,,,,0
1996,Ontario,2016A000235,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943470,7.1.1.2,10642790,,,,0
1996,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943471,7.1.2.1,100,,,,1
1996,Ontario,2016A000235,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943472,7.1.2.2,100,,,,1
1996,Ontario,2016A000235,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943473,7.2.1.1,479285,,,,0
1996,Ontario,2016A000235,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943474,7.2.1.2,499689,,,,0
1996,Ontario,2016A000235,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943475,7.2.2.1,4.5,,,,1
1996,Ontario,2016A000235,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943476,7.2.2.2,4.7,,,,1
1996,Ontario,2016A000235,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943477,7.3.1.1,7694630,,,,0
1996,Ontario,2016A000235,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943478,7.3.1.2,7777734,,,,0
1996,Ontario,2016A000235,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943479,7.3.2.1,72.3,,,,1
1996,Ontario,2016A000235,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943480,7.3.2.2,73.1,,,,1
1996,Ontario,2016A000235,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943481,7.4.1.1,2296570,,,,0
1996,Ontario,2016A000235,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943482,7.4.1.2,2365367,,,,0
1996,Ontario,2016A000235,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943483,7.4.2.1,21.6,,,,1
1996,Ontario,2016A000235,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943484,7.4.2.2,22.2,,,,1
1996,Ontario,2016A000235,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943485,7.5.1.1,33935,,,,0
1996,Ontario,2016A000235,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943486,7.5.2.1,0.3,,,,1
1996,Ontario,2016A000235,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943487,7.6.1.1,130730,,,,0
1996,Ontario,2016A000235,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943488,7.6.2.1,1.2,,,,1
1996,Ontario,2016A000235,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943489,7.7.1.1,5340,,,,0
1996,Ontario,2016A000235,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943490,7.7.2.1,0.1,,,,1
1996,Ontario,2016A000235,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943491,7.8.1.1,2300,,,,0
1996,Ontario,2016A000235,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943492,7.8.2.1,0,,,,1
1996,Manitoba,2016A000246,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943493,8.1.1.1,1100290,,,,0
1996,Manitoba,2016A000246,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943494,8.1.1.2,1100290,,,,0
1996,Manitoba,2016A000246,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943495,8.1.2.1,100,,,,1
1996,Manitoba,2016A000246,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943496,8.1.2.2,100,,,,1
1996,Manitoba,2016A000246,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943497,8.2.1.1,47665,,,,0
1996,Manitoba,2016A000246,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943498,8.2.1.2,49100,,,,0
1996,Manitoba,2016A000246,Français,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943499,8.2.2.1,4.3,,,,1
1996,Manitoba,2016A000246,Français,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943500,8.2.2.2,4.5,,,,1
1996,Manitoba,2016A000246,Anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943501,8.3.1.1,813055,,,,0
1996,Manitoba,2016A000246,Anglais,Nombre,Réparties,Nombre,223,unités,0,v1563943502,8.3.1.2,822258,,,,0
1996,Manitoba,2016A000246,Anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943503,8.3.2.1,73.9,,,,1
1996,Manitoba,2016A000246,Anglais,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943504,8.3.2.2,74.7,,,,1
1996,Manitoba,2016A000246,Langue non officielle,Nombre,Non réparties,Nombre,223,unités,0,v1563943505,8.4.1.1,220850,,,,0
1996,Manitoba,2016A000246,Langue non officielle,Nombre,Réparties,Nombre,223,unités,0,v1563943506,8.4.1.2,228940,,,,0
1996,Manitoba,2016A000246,Langue non officielle,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943507,8.4.2.1,20.1,,,,1
1996,Manitoba,2016A000246,Langue non officielle,Pourcentage,Réparties,Pourcent,239,unités,0,v1563943508,8.4.2.2,20.8,,,,1
1996,Manitoba,2016A000246,Français et anglais,Nombre,Non réparties,Nombre,223,unités,0,v1563943509,8.5.1.1,2535,,,,0
1996,Manitoba,2016A000246,Français et anglais,Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943510,8.5.2.1,0.2,,,,1
1996,Manitoba,2016A000246,Anglais et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943511,8.6.1.1,15815,,,,0
1996,Manitoba,2016A000246,Anglais et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943512,8.6.2.1,1.4,,,,1
1996,Manitoba,2016A000246,Français et langue(s) non officielle(s),Nombre,Non réparties,Nombre,223,unités,0,v1563943513,8.7.1.1,290,,,,0
1996,Manitoba,2016A000246,Français et langue(s) non officielle(s),Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943514,8.7.2.1,0,,,,1
1996,Manitoba,2016A000246,"Français, anglais et langue(s) non officielle(s)",Nombre,Non réparties,Nombre,223,unités,0,v1563943515,8.8.1.1,75,,,,0
1996,Manitoba,2016A000246,"Français, anglais et langue(s) non officielle(s)",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943516,8.8.2.1,0,,,,1
1996,Saskatchewan,2016A000247,"Total, langue maternelle",Nombre,Non réparties,Nombre,223,unités,0,v1563943517,9.1.1.1,976615,,,,0
1996,Saskatchewan,2016A000247,"Total, langue maternelle",Nombre,Réparties,Nombre,223,unités,0,v1563943518,9.1.1.2,976615,,,,0
1996,Saskatchewan,2016A000247,"Total, langue maternelle",Pourcentage,Non réparties,Pourcent,239,unités,0,v1563943519,9.1.2.1,100,,,,1
1996,Saskatchewan,2016A000247,"Total, langue maternelle",Pourcentage,Réparties,Pourcent,239,unités,0,v1563943520,9.1.2.2,100,,,,1
1996,Saskatchewan,2016A000247,Français,Nombre,Non réparties,Nombre,223,unités,0,v1563943521,9.2.1.1,19080,,,,0
1996,Saskatchewan,2016A000247,Français,Nombre,Réparties,Nombre,223,unités,0,v1563943522,9.2.1.2,19901,,,,0
